ID,County,Jurisdiction,Precinct,Population,White,Black,Latino,Democrat,Republican,Libertarian,Green
P1255398000001,Oakland County,OAKLAND,MILFORD TOWNSHIP; 1,2020,1967,14,32,460,845,68,8
P1451010000001,Saginaw County,SAGINAW,BRANT TOWNSHIP; 1,2012,1945,6,66,269,678,42,8
P1250864000008,Oakland County,OAKLAND,BIRMINGHAM CITY; 8,1997,1763,120,39,686,530,41,11
P0492900006041,Genesee County,GENESEE,FLINT CITY; Ward 6; Precinct 41,1956,306,1533,29,522,37,6,7
P1470118000002,St. Clair County,ST. CLAIR,ALGONAC CITY; 2,2015,1963,5,27,295,734,45,10
P1638600000001,Wayne County,WAYNE,WESTLAND CITY; 1,2003,1826,76,69,333,446,49,13
P1632200006422,Wayne County,WAYNE,DETROIT CITY; 422,1978,57,1755,136,411,14,1,2
P1457952000003,Saginaw County,SAGINAW,THOMAS TOWNSHIP; 3,2105,2024,12,48,396,757,49,5
P1257490000027,Oakland County,OAKLAND,SOUTHFIELD CITY; 27,1996,297,1563,29,965,58,10,3
P0995048000006,Macomb County,MACOMB,MACOMB TOWNSHIP; 6,2036,1943,37,26,427,670,31,8
P0655314000019,Ingham County,INGHAM,MERIDIAN TOWNSHIP; 19,1959,1636,116,69,669,316,38,7
P1255398000002,Oakland County,OAKLAND,MILFORD TOWNSHIP; 2,2000,1886,15,88,301,651,46,17
P1638600000035,Wayne County,WAYNE,WESTLAND CITY; 35,1993,1811,52,150,358,373,28,12
P0813400003054,Kent County,KENT,GRAND RAPIDS CITY; Ward 3; Precinct 54,1996,1386,468,78,551,450,47,11
P0933506000008,Livingston County,LIVINGSTON,GREEN OAK TOWNSHIP; 8,2009,1870,62,31,378,636,48,12
P1391530000001,Ottawa County,OTTAWA,CHESTER TOWNSHIP; 1,2017,1934,7,73,282,766,32,8
P1396246000008,Ottawa County,OTTAWA,PARK TOWNSHIP; 8,1993,1596,19,507,319,465,39,11
P1634068001001,Wayne County,WAYNE,INKSTER CITY; Ward 1; Precinct 1,2011,118,1842,22,727,14,5,2
P1474092000002,St. Clair County,ST. CLAIR,IRA TOWNSHIP; 2,2021,1969,1,18,126,580,25,6
P1632200005163,Wayne County,WAYNE,DETROIT CITY; 163,2004,143,1708,73,482,11,1,3
P1454148000001,Saginaw County,SAGINAW,JAMES TOWNSHIP; 1,2023,1955,5,77,337,742,37,8
P0372214000006,Clinton County,CLINTON,DE WITT TOWNSHIP; 6,1966,1736,37,176,355,337,32,7
P0593848000001,Hillsdale County,HILLSDALE,HILLSDALE TOWNSHIP; 1,2033,1972,11,40,258,746,40,9
P1632200003069,Wayne County,WAYNE,DETROIT CITY; 69,2013,57,1833,12,390,7,3,1
P1253564000001,Oakland County,OAKLAND,GROVELAND TOWNSHIP; 1,2026,1951,19,38,307,874,49,8
P1471082000001,St. Clair County,ST. CLAIR,BROCKWAY TOWNSHIP; 1,2022,1959,14,39,206,777,35,12
P1254632000001,Oakland County,OAKLAND,LATHRUP VILLAGE CITY; 1,1993,787,1131,22,1177,206,21,10
P0777930000003,Kalamazoo County,KALAMAZOO,TEXAS TOWNSHIP; 3,1983,1739,115,63,571,509,50,4
P0372412000017,Clinton County,CLINTON,EAST LANSING CITY; 17,1969,1419,185,77,501,163,18,7
P0652412000012,Ingham County,INGHAM,EAST LANSING CITY; 12,2005,1648,50,46,654,233,42,13
P0753770000001,Jackson County,JACKSON,HENRIETTA TOWNSHIP; 1,2027,1957,13,50,404,707,44,6
P1556372000002,Shiawassee County,SHIAWASSEE,PERRY TOWNSHIP; 2,2022,1972,1,33,322,620,48,12
P0593846003003,Hillsdale County,HILLSDALE,HILLSDALE CITY; Ward 3; Precinct 3,2008,1921,15,40,226,519,53,12
P0250592005020,Calhoun County,CALHOUN,BATTLE CREEK CITY; 20,2011,1709,76,59,422,700,49,7
P1614912000001,Washtenaw County,WASHTENAW,LODI TOWNSHIP; 1,2009,1876,31,41,646,722,51,12
P0591278000001,Hillsdale County,HILLSDALE,CAMDEN TOWNSHIP; 1,2047,2029,3,14,116,549,17,8
P0997646000041,Macomb County,MACOMB,STERLING HEIGHTS CITY; 41,2018,1849,81,29,399,531,33,14
P0491206000005,Genesee County,GENESEE,BURTON CITY; 5,2027,1933,18,75,467,452,39,10
P0997646000042,Macomb County,MACOMB,STERLING HEIGHTS CITY; 42,2041,1944,42,26,393,703,53,18
P0894670000001,Leelanau County,LEELANAU,LEELANAU TOWNSHIP; 1,2027,1886,10,89,837,635,39,22
P0732114000001,Isabella County,ISABELLA,DEERFIELD TOWNSHIP; 1,2029,1905,8,67,507,608,38,21
P1172652000002,Montcalm County,MONTCALM,EUREKA TOWNSHIP; 2,2010,1884,3,121,355,627,43,12
P0997646000032,Macomb County,MACOMB,STERLING HEIGHTS CITY; 32,1977,1756,39,103,256,335,23,9
P1258424000029,Oakland County,OAKLAND,WATERFORD TOWNSHIP; 29,2115,1981,41,106,411,576,70,10
P0813400002030,Kent County,KENT,GRAND RAPIDS CITY; Ward 2; Precinct 30,2006,1794,99,105,821,336,67,41
P1630138000011,Wayne County,WAYNE,ALLEN PARK CITY; 11,2039,1972,8,128,509,584,44,18
P1637900000001,Wayne County,WAYNE,TAYLOR CITY; 1,2014,1836,62,121,342,344,28,10
P0493330000002,Genesee County,GENESEE,GRAND BLANC TOWNSHIP; 2,2008,1791,129,79,359,341,33,12
P1638600000022,Wayne County,WAYNE,WESTLAND CITY; 22,1973,1154,610,195,376,112,12,5
P1216952000002,Muskegon County,MUSKEGON,ROOSEVELT PARK CITY; 2,1996,1691,176,90,491,404,50,21
P0550888000004,Grand Traverse County,GD. TRAVERSE,BLAIR TOWNSHIP; 4,2018,1873,14,55,256,495,48,17
P1095302000002,Menominee County,MENOMINEE,MENOMINEE CITY; 2,2049,2000,7,17,386,460,40,13
P1632836000002,Wayne County,WAYNE,FLAT ROCK CITY; 2,2003,1789,115,73,340,421,27,7
P1257576000006,Oakland County,OAKLAND,SPRINGFIELD TOWNSHIP; 6,2041,1956,20,41,443,800,60,11
P0773126000001,Kalamazoo County,KALAMAZOO,GALESBURG CITY; 1,2009,1879,49,49,281,395,36,13
P0995048000025,Macomb County,MACOMB,MACOMB TOWNSHIP; 25,2028,1832,95,37,356,697,25,6
P0997646000031,Macomb County,MACOMB,STERLING HEIGHTS CITY; 31,2036,1713,198,33,356,379,31,12
P0250592001004,Calhoun County,CALHOUN,BATTLE CREEK CITY; 4,1989,1564,272,71,328,304,25,7
P0158844000001,Barry County,BARRY,WOODLAND TOWNSHIP; 1,2047,1985,13,65,295,696,48,13
P1618916000006,Washtenaw County,WASHTENAW,YPSILANTI TOWNSHIP; 6,1962,1388,390,114,476,248,18,28
P1634068003002,Wayne County,WAYNE,INKSTER CITY; Ward 3; Precinct 2,1990,138,1766,42,810,27,7,6
P0655314000010,Ingham County,INGHAM,MERIDIAN TOWNSHIP; 10,2017,1675,103,76,867,386,34,24
P0813400002032,Kent County,KENT,GRAND RAPIDS CITY; Ward 2; Precinct 32,1913,1235,411,237,489,186,51,13
P0058158000001,Allegan County,ALLEGAN,VALLEY TOWNSHIP; 1,2018,1923,17,47,307,579,42,2
P1258686000007,Oakland County,OAKLAND,WHITE LAKE TOWNSHIP; 7,2045,1984,13,30,433,808,44,17
P1255992000003,Oakland County,OAKLAND,OAK PARK CITY; 3,2004,1583,317,24,721,402,30,13
P1632200002217,Wayne County,WAYNE,DETROIT CITY; 217,2036,18,1977,19,496,3,0,9
P1634900000019A,Wayne County,WAYNE,LIVONIA CITY; 19|A,2047,1975,17,22,494,674,50,16
P0493122000004,Genesee County,GENESEE,GAINES TOWNSHIP; 4,2039,1966,15,50,422,738,57,9
P1610300003007,Washtenaw County,WASHTENAW,ANN ARBOR CITY; Ward 3; Precinct 7,1982,1695,116,85,1037,221,27,20
P0813402000003,Kent County,KENT,GRAND RAPIDS TOWNSHIP; 3,2041,1951,17,36,670,698,50,13
P0894682000001,Leelanau County,LEELANAU,LELAND TOWNSHIP; 1,2043,1915,3,141,625,714,48,14
P0931062000003,Livingston County,LIVINGSTON,BRIGHTON CITY; 3,2055,1990,9,48,553,634,51,7
P0491990000004,Genesee County,GENESEE,DAVISON TOWNSHIP; 4,2037,1933,38,40,611,630,37,8
P1610300004010,Washtenaw County,WASHTENAW,ANN ARBOR CITY; Ward 4; Precinct 10,1955,1335,184,78,643,160,35,7
P1630138000007,Wayne County,WAYNE,ALLEN PARK CITY; 7,2044,1931,8,183,531,533,38,24
P0754142004001,Jackson County,JACKSON,JACKSON CITY; Ward 4; Precinct 1,2008,1673,229,83,377,317,43,13
P0054518000001,Allegan County,ALLEGAN,LAKETOWN TOWNSHIP; 1,2042,1971,8,76,523,759,53,6
P1615068000001,Washtenaw County,WASHTENAW,MANCHESTER TOWNSHIP; 1,2061,2025,6,30,607,529,52,19
P0174236000002,Bay County,BAY,KAWKAWLIN TOWNSHIP; 2,2058,2004,8,42,414,666,28,9
P0412938000001,Delta County,DELTA,FORD RIVER TOWNSHIP; 1,2054,1993,0,12,359,688,40,8
P0492900004024,Genesee County,GENESEE,FLINT CITY; Ward 4; Precinct 24,1955,1424,281,249,255,112,4,11
P1095302000001,Menominee County,MENOMINEE,MENOMINEE CITY; 1,2034,1923,14,56,264,338,28,15
P1393864002005,Ottawa County,OTTAWA,HOLLAND CITY; Ward 2; Precinct 5,2012,1565,75,658,544,255,41,18
P1035686000002,Marquette County,MARQUETTE,NEGAUNEE CITY; 2,2055,1999,2,36,611,464,49,19
P1256903502021,Oakland County,OAKLAND,ROCHESTER HILLS CITY; Ward 1; Precinct 21,2030,1723,74,59,497,793,33,14
P1251616000002,Oakland County,OAKLAND,CLAWSON CITY; 2,2039,1941,28,36,627,502,83,17
P0690430000001,Iosco County,IOSCO,AU SABLE TOWNSHIP; 1,2047,1961,15,62,355,624,53,10
P0996742000002,Macomb County,MACOMB,RAY TOWNSHIP; 2,2072,2028,11,20,272,905,29,8
P1158674000002,Monroe County,MONROE,WHITEFORD TOWNSHIP; 2,2066,2011,8,42,264,758,50,5
P1632200007343,Wayne County,WAYNE,DETROIT CITY; 343,2025,246,1707,32,618,21,6,8
P0872516000003,Lapeer County,LAPEER,ELBA TOWNSHIP; 3,2061,2023,2,34,315,840,43,19
P1617113000002,Washtenaw County,WASHTENAW,SALEM TOWNSHIP; 2,2054,1959,32,41,504,939,41,15
P0654600002017,Ingham County,INGHAM,LANSING CITY; Ward 2; Precinct 17,1986,1563,247,238,573,348,52,18
P1251616000004,Oakland County,OAKLAND,CLAWSON CITY; 4,2053,1892,63,38,512,519,66,15
P0495598000003,Genesee County,GENESEE,MOUNT MORRIS TOWNSHIP; 3,1989,1760,90,71,345,423,43,19
P0458198000001,Eaton County,EATON,VERMONTVILLE TOWNSHIP; 1,2053,2005,1,36,270,591,40,11
P0250592005011,Calhoun County,CALHOUN,BATTLE CREEK CITY; 11,1977,1365,288,179,278,181,24,11
P1632100000026,Wayne County,WAYNE,DEARBORN CITY; 26,2040,1871,82,106,562,457,46,14
P1633554000001,Wayne County,WAYNE,GROSSE POINTE PARK CITY; 1,2044,1701,263,39,742,398,40,19
P0194070000001,Benzie County,BENZIE,INLAND TOWNSHIP; 1,2070,2011,6,35,375,726,48,12
P0995048000001,Macomb County,MACOMB,MACOMB TOWNSHIP; 1,2077,1975,20,32,333,734,35,11
P1632200004022,Wayne County,WAYNE,DETROIT CITY; 22,2012,535,1381,25,436,42,3,5
P1632200003082,Wayne County,WAYNE,DETROIT CITY; 82,2067,129,1873,15,528,14,2,7
P1636762500016,Wayne County,WAYNE,REDFORD TOWNSHIP; 16,2056,1564,447,51,931,395,36,15
P1632100000025,Wayne County,WAYNE,DEARBORN CITY; 25,2042,1836,93,114,579,480,27,12
P0492900005029,Genesee County,GENESEE,FLINT CITY; Ward 5; Precinct 29,2037,279,1691,52,830,32,7,10
P1397798000003,Ottawa County,OTTAWA,TALLMADGE TOWNSHIP; 3,2063,2004,10,48,285,798,48,7
P1255982000001,Oakland County,OAKLAND,OAKLAND TOWNSHIP; 1,2051,1948,19,35,492,900,57,9
P0376860000001,Clinton County,CLINTON,RILEY TOWNSHIP; 1,2024,1937,12,76,359,686,68,13
P1636942000009,Wayne County,WAYNE,ROMULUS CITY; 9,2009,1668,220,71,243,278,8,7
P0995582000009,Macomb County,MACOMB,MOUNT CLEMENS CITY; 9,2025,1859,78,47,471,667,55,17
P0492900005031,Genesee County,GENESEE,FLINT CITY; Ward 5; Precinct 31,1995,538,1334,92,429,40,11,13
P1636762500009,Wayne County,WAYNE,REDFORD TOWNSHIP; 9,2071,1614,399,58,691,329,30,11
P1634900000031B,Wayne County,WAYNE,LIVONIA CITY; 31|B,2053,1912,69,36,520,600,57,12
P1636942000002,Wayne County,WAYNE,ROMULUS CITY; 2,2021,885,999,85,641,222,18,11
P0217098000002,Berrien County,BERRIEN,ST. JOSEPH TOWNSHIP; 2,2066,1916,41,32,450,699,42,7
P0492776000002,Genesee County,GENESEE,FENTON CITY; 2,2053,1988,4,39,491,664,48,21
P1578094000001,Tuscola County,TUSCOLA,TUSCOLA TOWNSHIP; 1,2082,2045,12,26,274,786,30,4
P0774216000027,Kalamazoo County,KALAMAZOO,KALAMAZOO CITY; 27,1985,1291,534,84,493,71,23,24
P1637900000002,Wayne County,WAYNE,TAYLOR CITY; 2,2050,1879,68,109,289,382,32,8
P0058458000001,Allegan County,ALLEGAN,WATSON TOWNSHIP; 1,2063,2004,9,46,265,648,46,15
P0272288000001,Cass County,CASS,DOWAGIAC CITY; 1,1954,1188,524,84,384,195,20,5
P0493180000002,Genesee County,GENESEE,GENESEE TOWNSHIP; 2,2015,875,1007,90,555,110,10,5
P1632200003182,Wayne County,WAYNE,DETROIT CITY; 182,2054,68,1933,22,576,13,0,2
P1572530000002,Tuscola County,TUSCOLA,ELKLAND TOWNSHIP; 2,2062,1999,6,45,290,649,21,11
P0170408000001,Bay County,BAY,AUBURN CITY; 1,2087,2034,7,41,392,616,52,13
P1553744000001,Shiawassee County,SHIAWASSEE,HAZELTON TOWNSHIP; 1,2071,2014,7,24,451,652,43,12
P1053622000002,Mason County,MASON,HAMLIN TOWNSHIP; 2,2073,2003,7,61,504,802,59,15
P0452152000010,Eaton County,EATON,DELTA TOWNSHIP; 10,2040,1705,186,129,733,478,54,20
P0276530000001,Cass County,CASS,POKAGON TOWNSHIP; 1,2029,1802,114,57,354,634,35,9
P0754142006002,Jackson County,JACKSON,JACKSON CITY; Ward 6; Precinct 2,2013,1602,275,56,457,363,30,11
P1636508000008,Wayne County,WAYNE,PLYMOUTH TOWNSHIP; 8,2069,1893,53,55,641,750,40,5
P1457952000002,Saginaw County,SAGINAW,THOMAS TOWNSHIP; 2,2077,2009,8,110,381,624,38,11
P0756644000001,Jackson County,JACKSON,PULASKI TOWNSHIP; 1,2075,1995,27,39,212,640,37,3
P0652142000005,Ingham County,INGHAM,DELHI TOWNSHIP; 5,2043,1716,105,118,724,571,50,10
P1638600000009,Wayne County,WAYNE,WESTLAND CITY; 9,2007,1479,343,101,292,162,20,9
P0998400004016,Macomb County,MACOMB,WARREN CITY; Ward 4; Precinct 16,2058,1589,369,38,426,236,16,10
P0993682000008,Macomb County,MACOMB,HARRISON TOWNSHIP; 8,2048,1507,450,54,661,417,26,7
P1255992000012,Oakland County,OAKLAND,OAK PARK CITY; 12,2026,380,1566,13,1043,65,6,13
P0991130000004,Macomb County,MACOMB,BRUCE TOWNSHIP; 4,2081,2037,4,26,312,925,32,4
P0774218000002,Kalamazoo County,KALAMAZOO,KALAMAZOO TOWNSHIP; 2,1992,1620,231,76,399,301,33,15
P0813400002044,Kent County,KENT,GRAND RAPIDS CITY; Ward 2; Precinct 44,2068,1855,108,40,630,604,64,16
P1150674000008,Monroe County,MONROE,BEDFORD TOWNSHIP; 8,2089,2037,9,38,541,783,45,19
P0492900003021,Genesee County,GENESEE,FLINT CITY; Ward 3; Precinct 21,2008,463,1447,55,373,20,2,2
P1638600000015,Wayne County,WAYNE,WESTLAND CITY; 15,2047,781,1118,50,624,146,16,6
P0450708000001,Eaton County,EATON,BELLEVUE TOWNSHIP; 1,2070,1992,20,39,245,636,28,13
P1633670000004,Wayne County,WAYNE,HARPER WOODS CITY; 4,2051,1094,852,23,845,220,20,7
P0655314000007,Ingham County,INGHAM,MERIDIAN TOWNSHIP; 7,2065,1690,60,52,829,444,50,11
P1632200005098,Wayne County,WAYNE,DETROIT CITY; 98,1953,1142,557,16,348,9,0,1
P0917912001001,Lenawee County,LENAWEE,TECUMSEH CITY; Ward 1; Precinct 1,2081,2016,3,53,516,602,61,9
P1632200007345,Wayne County,WAYNE,DETROIT CITY; 345,2078,95,1944,37,684,13,6,1
P0755664000002,Jackson County,JACKSON,NAPOLEON TOWNSHIP; 2,2084,2020,17,55,358,653,55,18
P1115378001004,Midland County,MIDLAND,MIDLAND CITY; Ward 1; Precinct 4,2065,1878,62,53,350,426,49,15
P1632200007369,Wayne County,WAYNE,DETROIT CITY; 369,2087,32,2021,13,620,6,4,2
P0818894002012,Kent County,KENT,WYOMING CITY; Ward 2; Precinct 12,2016,1275,172,770,376,228,31,12
P0993682000005,Macomb County,MACOMB,HARRISON TOWNSHIP; 5,2090,2034,9,31,382,1017,27,11
P0995582000005,Macomb County,MACOMB,MOUNT CLEMENS CITY; 5,1998,733,1145,35,621,139,15,9
P0810116000005,Kent County,KENT,ALGOMA TOWNSHIP; 5,2098,2041,1,40,474,917,69,12
P1250864000003,Oakland County,OAKLAND,BIRMINGHAM CITY; 3,2065,1866,83,52,740,527,48,16
P0593846001001,Hillsdale County,HILLSDALE,HILLSDALE CITY; Ward 1; Precinct 1,2069,1962,24,51,125,383,27,7
P1632100000037,Wayne County,WAYNE,DEARBORN CITY; 37,2089,1996,33,97,548,428,49,11
P1657238000001,Wexford County,WEXFORD,SELMA TOWNSHIP; 1,2093,2024,15,27,322,729,36,14
P1610300001006,Washtenaw County,WASHTENAW,ANN ARBOR CITY; Ward 1; Precinct 6,2054,1319,92,83,722,68,22,10
P0658742000002,Ingham County,INGHAM,WILLIAMSTON CITY; 2,2056,1935,27,78,456,501,62,19
P0452152000007,Eaton County,EATON,DELTA TOWNSHIP; 7,2001,1399,285,232,582,308,38,11
P0497946000004,Genesee County,GENESEE,THETFORD TOWNSHIP; 4,2091,1998,37,31,400,616,45,4
P0815692000002,Kent County,KENT,NELSON TOWNSHIP; 2,2099,2050,17,42,287,721,52,6
P0774216000001,Kalamazoo County,KALAMAZOO,KALAMAZOO CITY; 1,2038,1443,446,78,747,141,34,24
P1635900000005,Wayne County,WAYNE,NORTHVILLE TOWNSHIP; 5,2091,1835,27,17,678,664,49,8
P1453072000001,Saginaw County,SAGINAW,FREMONT TOWNSHIP; 1,2096,2027,6,66,299,762,37,9
P0811850000001,Kent County,KENT,COURTLAND TOWNSHIP; 1,2108,2050,5,33,493,920,46,13
P1590350000001,Van Buren County,VAN BUREN,ARLINGTON TOWNSHIP; 1,2073,1813,53,252,271,494,34,15
P0495598000004,Genesee County,GENESEE,MOUNT MORRIS TOWNSHIP; 4,1995,1353,450,135,326,169,14,10
P0393466000305,Crawford County,CRAWFORD,GRAYLING TOWNSHIP; 305,2100,2034,12,27,332,632,44,12
P1257490000024,Oakland County,OAKLAND,SOUTHFIELD CITY; 24,2070,314,1631,23,1096,73,14,14
P0991652000016,Macomb County,MACOMB,CLINTON TOWNSHIP; 16,2083,1770,229,27,487,610,24,12
P0593846002002,Hillsdale County,HILLSDALE,HILLSDALE CITY; Ward 2; Precinct 2,2089,2001,14,44,133,283,20,3
P0077124000001,Alpena County,ALPENA,SANBORN TOWNSHIP; 1,2116,2062,5,28,303,657,25,10
P1631312000023,Wayne County,WAYNE,CANTON TOWNSHIP; 23,2075,1551,151,46,612,467,31,11
P0237344000001,Branch County,BRANCH,SHERWOOD TOWNSHIP; 1,2094,2031,7,20,252,589,29,7
P1638890000001,Wayne County,WAYNE,WYANDOTTE CITY; 1,2077,1909,68,121,413,442,28,19
P0997282000010,Macomb County,MACOMB,SHELBY TOWNSHIP; 10,2101,2034,21,19,343,692,32,3
P1257004000023,Oakland County,OAKLAND,ROYAL OAK CITY; 23,2067,1868,72,48,684,466,67,18
P1258070000007,Oakland County,OAKLAND,TROY CITY; 7,2084,1544,52,23,625,571,32,6
P0170512000004,Bay County,BAY,BANGOR TOWNSHIP; 4,2090,1957,24,81,459,579,24,15
P0874604001001,Lapeer County,LAPEER,LAPEER CITY; Ward 1; Precinct 1,2086,2016,11,58,373,551,44,7
P1631312000022,Wayne County,WAYNE,CANTON TOWNSHIP; 22,2115,1795,93,82,554,498,46,9
P1632100000033,Wayne County,WAYNE,DEARBORN CITY; 33,2069,1871,82,104,548,356,37,27
P0995048000018,Macomb County,MACOMB,MACOMB TOWNSHIP; 18,2060,1643,270,89,441,455,23,7
P0971606000001,Mackinac County,MACKINAC,CLARK TOWNSHIP; 1,2056,1735,4,30,386,740,40,19
P1251764000001,Oakland County,OAKLAND,COMMERCE TOWNSHIP; 1,2065,1979,15,40,371,709,52,5
P1215634000002,Muskegon County,MUSKEGON,MUSKEGON TOWNSHIP; 2,2060,1780,175,81,409,413,41,14
P0492900001001,Genesee County,GENESEE,FLINT CITY; Ward 1; Precinct 1,2104,50,2019,4,894,9,3,5
P0813400001002,Kent County,KENT,GRAND RAPIDS CITY; Ward 1; Precinct 2,1990,1311,183,569,375,145,42,12
P1631312000010,Wayne County,WAYNE,CANTON TOWNSHIP; 10,2079,1752,189,70,550,499,32,8
P0933186000009,Livingston County,LIVINGSTON,GENOA TOWNSHIP; 9,2479,2393,9,43,302,717,38,9
P0776556000014,Kalamazoo County,KALAMAZOO,PORTAGE CITY; 14,2075,1846,63,43,645,540,65,12
P1491786000002,St. Joseph County,ST. JOSEPH,CONSTANTINE TOWNSHIP; 2,2068,1892,37,69,187,448,37,13
P0754142005003,Jackson County,JACKSON,JACKSON CITY; Ward 5; Precinct 3,2024,1477,399,94,241,139,11,8
P1610300005007,Washtenaw County,WASHTENAW,ANN ARBOR CITY; Ward 5; Precinct 7,2008,1186,459,153,720,105,25,13
P1257490000028,Oakland County,OAKLAND,SOUTHFIELD CITY; 28,2076,304,1628,59,924,54,16,11
P1155392000001,Monroe County,MONROE,MILAN CITY; 1,2066,1918,45,84,426,482,52,17
P1396246000009,Ottawa County,OTTAWA,PARK TOWNSHIP; 9,2101,1913,18,152,466,693,54,7
P1470118000001,St. Clair County,ST. CLAIR,ALGONAC CITY; 1,2095,2028,6,25,265,666,40,13
P1254982000005,Oakland County,OAKLAND,LYON TOWNSHIP; 5,2096,2001,24,45,565,964,57,11
P0995048000033,Macomb County,MACOMB,MACOMB TOWNSHIP; 33,2104,1930,32,161,354,551,38,10
P1393864004008,Ottawa County,OTTAWA,HOLLAND CITY; Ward 4; Precinct 8,2101,1969,19,131,597,715,50,16
P0875142000002,Lapeer County,LAPEER,MARATHON TOWNSHIP; 2,2098,2014,9,57,347,628,31,16
P1237326000001,Newaygo County,NEWAYGO,SHERMAN TOWNSHIP; 1,2109,2033,20,40,301,670,39,4
P1258548000019,Oakland County,OAKLAND,WEST BLOOMFIELD TOWNSHIP; 19,2102,1484,342,24,1076,391,19,10
P0057110000002,Allegan County,ALLEGAN,SALEM TOWNSHIP; 2,2114,2055,4,45,248,925,58,9
P0916224000001,Lenawee County,LENAWEE,PALMYRA TOWNSHIP; 1,2084,2008,11,145,310,708,50,3
P1258070000021,Oakland County,OAKLAND,TROY CITY; 21,2095,1631,54,46,536,486,44,10
P0051672000001,Allegan County,ALLEGAN,CLYDE TOWNSHIP; 1,2084,1510,34,718,310,409,30,6
P1471676000002,St. Clair County,ST. CLAIR,CLYDE TOWNSHIP; 2,2108,2039,12,49,278,700,44,14
P1471372000001,St. Clair County,ST. CLAIR,CASCO TOWNSHIP; 1,2094,1971,19,64,232,646,38,6
P1250864000001,Oakland County,OAKLAND,BIRMINGHAM CITY; 1,2119,2001,54,34,717,683,53,5
P0813456000001,Kent County,KENT,GRATTAN TOWNSHIP; 1,2118,2042,11,54,274,722,53,7
P1610300003008,Washtenaw County,WASHTENAW,ANN ARBOR CITY; Ward 3; Precinct 8,2029,1668,160,92,1149,207,29,21
P0670770000001,Ionia County,IONIA,BERLIN TOWNSHIP; 1,2116,2051,7,42,325,701,44,7
P1631312000015,Wayne County,WAYNE,CANTON TOWNSHIP; 15,2055,1671,188,163,352,235,20,13
P1257490000015,Oakland County,OAKLAND,SOUTHFIELD CITY; 15,2079,741,1199,33,813,87,10,9
P1570162000001,Tuscola County,TUSCOLA,ALMER TOWNSHIP; 1,2115,2050,14,50,298,653,22,12
P1233070000001,Newaygo County,NEWAYGO,FREMONT CITY; 1,2113,1987,18,102,344,649,54,13
P1632200001298,Wayne County,WAYNE,DETROIT CITY; 298,2080,529,1459,50,561,49,8,9
P1590160000002,Van Buren County,VAN BUREN,ALMENA TOWNSHIP; 2,2100,1978,29,56,461,616,55,11
P1610300002005,Washtenaw County,WASHTENAW,ANN ARBOR CITY; Ward 2; Precinct 5,2077,1584,92,69,1120,198,36,8
P1035190000003,Marquette County,MARQUETTE,MARQUETTE CITY; 3,2128,2034,19,24,651,448,54,19
P1611502000002,Washtenaw County,WASHTENAW,CHELSEA CITY; 2,2111,2030,9,55,773,455,70,17
P1618916000010,Washtenaw County,WASHTENAW,YPSILANTI TOWNSHIP; 10,2059,917,1022,52,756,167,17,16
P0493122000001,Genesee County,GENESEE,GAINES TOWNSHIP; 1,2131,2062,29,63,464,604,53,8
P0654602000003,Ingham County,INGHAM,LANSING TOWNSHIP; 3,2049,1528,287,312,498,243,35,17
P1632200002257,Wayne County,WAYNE,DETROIT CITY; 257,2109,40,2013,25,682,12,3,6
P0651164000001,Ingham County,INGHAM,BUNKER HILL TOWNSHIP; 1,2119,2062,5,68,317,601,47,6
P0998412000010,Macomb County,MACOMB,WASHINGTON TOWNSHIP; 10,2100,2013,33,37,324,819,26,4
P0933956000002,Livingston County,LIVINGSTON,HOWELL TOWNSHIP; 2,2129,2076,3,30,409,905,64,11
P1250766000002,Oakland County,OAKLAND,BERKLEY CITY; 2,2119,1997,47,37,808,525,60,16
P1636762500001,Wayne County,WAYNE,REDFORD TOWNSHIP; 1,2060,1586,369,65,554,253,34,14
P1118402000001,Midland County,MIDLAND,WARREN TOWNSHIP; 1,2119,2072,0,23,267,638,43,4
P1632200002209,Wayne County,WAYNE,DETROIT CITY; 209,2087,507,1396,65,318,3,1,5
P1257576000002,Oakland County,OAKLAND,SPRINGFIELD TOWNSHIP; 2,2137,2028,28,114,354,660,47,11
P1612216000001,Washtenaw County,WASHTENAW,DEXTER CITY; 1,2154,2000,29,60,843,468,66,14
P0998400001019,Macomb County,MACOMB,WARREN CITY; Ward 1; Precinct 19,2108,1708,183,36,584,440,26,8
P1173510000003,Montcalm County,MONTCALM,GREENVILLE CITY; 3,2113,2005,8,77,425,504,69,16
P0997282000029,Macomb County,MACOMB,SHELBY TOWNSHIP; 29,2115,1797,46,23,332,642,19,6
P1638838000007,Wayne County,WAYNE,WOODHAVEN CITY; 7,2130,1964,72,109,525,548,29,12
P1631312000021,Wayne County,WAYNE,CANTON TOWNSHIP; 21,2116,1734,91,59,564,560,39,8
P1632200003063,Wayne County,WAYNE,DETROIT CITY; 63,2109,83,1967,16,540,12,0,4
P1257490000010,Oakland County,OAKLAND,SOUTHFIELD CITY; 10,2091,508,1467,23,1099,127,16,6
P1258548000009,Oakland County,OAKLAND,WEST BLOOMFIELD TOWNSHIP; 9,2117,1565,362,39,838,384,38,10
P1254632000002,Oakland County,OAKLAND,LATHRUP VILLAGE CITY; 2,2082,623,1362,39,1204,164,25,11
